employer	state	city	naics	category	careers_url
GOLDEN CRESCENT INC TA SAVIOS	VA	ALEXANDRIA	72	Hospitality	https://careers.golden-crescent-inc-ta-savios.com
GOURMET FOOD LLC DBA TWO HANDS CORN DOGS	OR	HILLSBORO	72	Hospitality	https://careers.gourmet-food-llc-dba-two-hands-corn-dogs.com
GPI HOSPITALITY SUGARLAND LLC	TX	MISSOURI CITY	72	Hospitality	https://careers.gpi-hospitality-sugarland.com
GREEN CORNER LLC DBA GREEN CORNER RESTATURANT	AZ	MESA	72	Hospitality	https://careers.green-corner-llc-dba-green-corner-restaturant.com
GREEN COUNTRY MOTEL INVESTMENT INC D/B/A HOMEWOOD SUITES BY HILTON	OK	CATOOSA	72	Hospitality	https://careers.green-country-motel-investment-inc-dba-homewood-suites-by-hilton.com
GSR RESTAURANTS LLC	TX	STAFFORD	72	Hospitality	https://careers.gsr-restaurants.com
GUO TIE KING I INC DBA DUMPLING KING	FL	N MIAMI BEACH	72	Hospitality	https://careers.guo-tie-king-i-inc-dba-dumpling-king.com
GURUDEV IMPORTS INC	NJ	MONROE	72	Hospitality	https://careers.gurudev-imports.com
HAO NOODLE AND TEA LLC	NY	NEW YORK	72	Hospitality	https://careers.hao-noodle-and-tea.com
HARSHA INVESTMENTS LLC	TX	EL PASO	72	Hospitality	https://careers.harsha-investments.com
HELLO JASMINE DEPAUL LLC DBA HELLO JASMINE LINCOLN PARK	IL	CHICAGO	72	Hospitality	https://careers.hello-jasmine-depaul-llc-dba-hello-jasmine-lincoln-park.com
HILTON DOMESTIC OPERATING COMPANY INC			72	Hospitality	https://careers.hilton-domestic-operating.com
HILTON RESORTS CORPORATION	FL	ORLANDO	72	Hospitality	https://careers.hilton-resorts-corporation.com
HISTORIC HOTELS OF NASHVILLE LLC DBA THE HERMITAGE HOTEL	TN	NASHVILLE	72	Hospitality	https://careers.historic-hotels-of-nashville-llc-dba-the-hermitage-hotel.com
HMSHOST CORPORATION	MD	BETHESDA	72	Hospitality	https://careers.hmshost-corporation.com
HOPE TOWER LLC DBA BEST WESTERN PLUS	VA	HOPEWELL	72	Hospitality	https://careers.hope-tower-llc-dba-best-western-plus.com
HOTEL JEROME INC	CO	ASPEN	72	Hospitality	https://careers.hotel-jerome.com
HYATT CORPORATION			72	Hospitality	https://careers.hyatt-corporation.com
INDIAN NATURAL FOOD LLC	CT	SHELTON	72	Hospitality	https://careers.indian-natural-food.com
INN MERIDAN INC	MS	MERIDIAN	72	Hospitality	https://careers.inn-meridan.com
JAMES MAVERICK LLC DBA JAMES MAVER	UT	PROVO	72	Hospitality	https://careers.james-maverick-llc-dba-james-maver.com
JANAK V INC	TX	MIDLAND	72	Hospitality	https://careers.janak-v.com
JAY BHAGWAN LLC	NJ	SADDLE BROOK	72	Hospitality	https://careers.jay-bhagwan.com
JB NETFIVE INC	TX	CORPUS CHRISTI	72	Hospitality	https://careers.jb-netfive.com
JETRO HOLDINGS LLC	NY	WHITESTONE	72	Hospitality	https://careers.jetro-holdings.com
JIANG CO LLC D B A NANI RESTRAURANT	WI	MADISON	72	Hospitality	https://careers.jiang-co-llc-d-b-a-nani-restraurant.com
JONATHAN CLUB	CA	LOS ANGELES	72	Hospitality	https://careers.jonathan-club.com
JUANXIANG CORP	CA	CUPERTINO	72	Hospitality	https://careers.juanxiang.com
JUN FENG MANAGEMENT LLC	WA	BELLEVUE	72	Hospitality	https://careers.jun-feng-management.com
JUYANG PRINCE HOLDING CORP	NY	FLUSHING	72	Hospitality	https://careers.juyang-prince-holding.com
KFC CORPORATION	KY	LOUISVILLE	72	Hospitality	https://careers.kfc-corporation.com
KOI PALACE CONTEMPO LLC	CA	CUPERTINO	72	Hospitality	https://careers.koi-palace-contempo.com
LA RESIDENCE LLC DBA YANN NURY NYC	NY	NEW YORK	72	Hospitality	https://careers.la-residence-llc-dba-yann-nury-nyc.com
LATINOS Y MAS RESTAURANT LLC	FL	OCALA	72	Hospitality	https://careers.latinos-y-mas-restaurant.com
LB CONSOLIDATED LLC	TX	HOUSTON	72	Hospitality	https://careers.lb-consolidated.com
LZ ZHANG INC	CA	SAN FRANCISCO	72	Hospitality	https://careers.lz-zhang.com
M M MOGHUL II LLC DBA MOGHUL RESTAURANT	NJ	EDISON	72	Hospitality	https://careers.m-m-moghul-ii-llc-dba-moghul-restaurant.com
MAESTRO FOOD CO. DBA TOVALA			72	Hospitality	https://careers.maestro-food-co-dba-tovala.com
MANAM INDIAN CUISINE LLC	PA	MALVERN	72	Hospitality	https://careers.manam-indian-cuisine.com
MANGO FRANCHISE USA LLC	NY	FLUSHING	72	Hospitality	https://careers.mango-franchise-usa.com
MARCOS FRANCHISING LLC	OH	TOLEDO	72	Hospitality	https://careers.marcos-franchising.com
MARRIOTT INTERNATIONAL INC			72	Hospitality	https://careers.marriott.com
MARRIOTT OWNERSHIP RESORTS INC	FL	ORLANDO	72	Hospitality	https://careers.marriott-ownership-resorts.com
MASIMO TECHNOLOGY CAFE LLC	CA	IRVINE	72	Hospitality	https://careers.masimo-technology-cafe.com
MBP OUTDOOR VENTURES LLC DBA ARVIE	FL	PONTE VEDRA BEACH	72	Hospitality	https://careers.mbp-outdoor-ventures-llc-dba-arvie.com
MCDONALDS CORPORATION	IL	CHICAGO	72	Hospitality	https://careers.mcdonalds-corporation.com
MELOMELO INC	CA	ROWLAND HEIGHTS	72	Hospitality	https://careers.melomelo.com
MGM RESORTS INTL OPERATIONS INC	NV	LAS VEGAS	72	Hospitality	https://careers.mgm-resorts-intl-operations.com
MGM RESORTS SATELLITE LLC			72	Hospitality	https://careers.mgm-resorts-satellite.com
MHG INDIANA LLC DBA MHG HOTELS LLC	IN	INDIANAPOLIS	72	Hospitality	https://careers.mhg-indiana-llc-dba-mhg-hotels.com
MILANO FIVE GROUP	CA	SAN DIEGO	72	Hospitality	https://careers.milano-five.com
MONARCH RESORTS LLC			72	Hospitality	https://careers.monarch-resorts.com
N ARMADA TECH LLC	GA	MCDONOUGH	72	Hospitality	https://careers.n-armada-tech.com
NAMOU HOTEL GROUP INC	MI	MADISON HEIGHTS	72	Hospitality	https://careers.namou-hotel.com
NATH MANAGEMENT SERVICES INC	MN	BLOOMINGTON	72	Hospitality	https://careers.nath-management.com
NBLA173 LLC DBA CHITO GVRITO	NY	NEW YORK	72	Hospitality	https://careers.nbla173-llc-dba-chito-gvrito.com
NEW EMPIRE BUILDER CORP	NY	BROOKLYN	72	Hospitality	https://careers.new-empire-builder.com
NEW GENERATION RESTAURANT GROUP LLC	TX	IRVING	72	Hospitality	https://careers.new-generation-restaurant-group.com
NEW YORK FOOD AND DRINK QUEENS BOULEVARD INC	NY	ELMHURST	72	Hospitality	https://careers.new-york-food-and-drink-queens-boulevard.com
NORTH SHORE HOTEL MANAGEMENT LLC	NY	GLEN COVE	72	Hospitality	https://careers.north-shore-hotel-management.com
NUHMA LLC	NY	LONG ISLAND CITY	72	Hospitality	https://careers.nuhma.com
OMAARAV LODGING LLC DBA ECONO LODGE	VA	NORFOLK	72	Hospitality	https://careers.omaarav-lodging-llc-dba-econo-lodge.com
ORAI NYC INC	NY	NEW YORK	72	Hospitality	https://careers.orai-nyc.com
ORANGE ISLE INC	NY	FLUSHING	72	Hospitality	https://careers.orange-isle.com
OS MANAGEMENT INC DBA BLOOMIN' BRANDS	FL	TAMPA	72	Hospitality	https://careers.os-management-inc-dba-bloomin-brands.com
PACIFIC RIM MGMT LLC	MP	SAIPAN	72	Hospitality	https://careers.pacific-rim-mgmt.com
PALM THAI RESTAURANT INC D B A PALM THAI BISTRO	CA	FAIRFIELD	72	Hospitality	https://careers.palm-thai-restaurant-inc-d-b-a-palm-thai-bistro.com
PANCAKE HOLDING COMPANY LLC	MO	CAPE GIRARDEAU	72	Hospitality	https://careers.pancake-holding-company.com
PANERA LLC	MO	SAINT LOUIS	72	Hospitality	https://careers.panera.com
PECOS INN LLC	TX	PECOS	72	Hospitality	https://careers.pecos-inn.com
PEET'S COFFEE INC	CA	EMERYVILLE	72	Hospitality	https://careers.peets-coffee.com
PENN CAMPS INC	PA	EQUINUNK	72	Hospitality	https://careers.penn-camps.com
PHL SHANTI LLC D/B/A HOLIDAY INN EXPRESS	PA	ESSINGTON	72	Hospitality	https://careers.phl-shanti-llc-dba-holiday-inn-express.com
POG TECH CORP	CA	REDWOOD CITY	72	Hospitality	https://careers.pog-tech.com
PPE CASINO RESORTS MARYLAND LLC	MD	HANOVER	72	Hospitality	https://careers.ppe-casino-resorts-maryland.com
PROMANAGEMENT INC	MA	BOSTON	72	Hospitality	https://careers.promanagement.com
QFC CORPORATION INC	GA	UNION CITY	72	Hospitality	https://careers.qfc-corporation.com
QIANGSHENGMENG INC	CA	SAN DIEGO	72	Hospitality	https://careers.qiangshengmeng.com
QUALITY DINING INC	IN	MISHAWAKA	72	Hospitality	https://careers.quality-dining.com
QUINCE & CO LLC DBA QUINCE COTOGNA VERJUS	CA	SAN FRANCISCO	72	Hospitality	https://careers.quince-co-llc-dba-quince-cotogna-verjus.com
R&S HOTEL LLC	GA	LOCUST GROVE	72	Hospitality	https://careers.rs-hotel.com
RAJBHOG FOODS METRO INC	NJ	JERSEY CITY	72	Hospitality	https://careers.rajbhog-foods-metro.com
REAL COCONUT RESTAURANT CO LLC	CA	PACIFIC PALISADES	72	Hospitality	https://careers.real-coconut-restaurant-co.com
REMINGTON HOTELS LLC	TX	DALLAS	72	Hospitality	https://careers.remington-hotels.com
RESTAURANT BRANDS INTERNATIONAL US SERVICES LLC	FL	MIAMI	72	Hospitality	https://careers.restaurant-brands-international-us-services.com
RETZER RESOURCES INC	MS	GREENVILLE	72	Hospitality	https://careers.retzer-resources.com
ROSEWOOD HOTELS & RESORTS L L C	CA	WEST HOLLYWOOD	72	Hospitality	https://careers.rosewood-hotels-resorts-l-l-c.com
ROYAL DYNASTY US RESTAURANT MANAGEMENT INC	CA	HAYWARD	72	Hospitality	https://careers.royal-dynasty-us-restaurant-management.com
RRI WEST MANAGEMENT LLC	OH	NEW ALBANY	72	Hospitality	https://careers.rri-west-management.com
RUDRAAKSH LLC	DC	WASHINGTON	72	Hospitality	https://careers.rudraaksh.com
SAMUDHRA INC	NJ	FRANKLIN PARK	72	Hospitality	https://careers.samudhra.com
SERVE AUTOMATION INC	CA	HAWTHORNE	72	Hospitality	https://careers.serve-automation.com
SHANER OPERATING CORP	PA	STATE COLLEGE	72	Hospitality	https://careers.shaner-operating.com
SHRI SAROJ SUBWAYS INC	TX	HOUSTON	72	Hospitality	https://careers.shri-saroj-subways.com
SHRI SWAMI NARAYAN LLC	DE	NEWARK	72	Hospitality	https://careers.shri-swami-narayan.com
SHRIA MANAGEMENT LLC	TX	EL PASO	72	Hospitality	https://careers.shria-management.com
SIERRA NEVADA HOSPITALITY LLC	CA	SONORA	72	Hospitality	https://careers.sierra-nevada-hospitality.com
SILVER PARTIES LLC DBA MINT INDIAN RESTAURANT	CA	LAGUNA HILLS	72	Hospitality	https://careers.silver-parties-llc-dba-mint-indian-restaurant.com
SIX CONTINENTS HOTELS INC INTERCONTINENTAL HOTELS GROUP			72	Hospitality	https://careers.six-continents-hotels-inc-intercontinental-hotels.com
SKY CHEFS INC	TX	IRVING	72	Hospitality	https://careers.sky-chefs.com
SODEXO INC			72	Hospitality	https://careers.sodexo.com
SOHAN INC D/B/A BEST WESTERN PLUS FLOWOOD INN & SUITES	MS	FLOWOOD	72	Hospitality	https://careers.sohan-inc-dba-best-western-plus-flowood-inn-suites.com
SPICE ROUTE LLC DBA SARAVANA CHAVAN INDIAN	CA	SUNNYVALE	72	Hospitality	https://careers.spice-route-llc-dba-saravana-chavan-indian.com
SUN HOSPITALITY LLC	GA	MCDONOUGH	72	Hospitality	https://careers.sun-hospitality.com
SUPREME CUISINE LLC DBA SARAVANAA BHAVAN	CA	FREMONT	72	Hospitality	https://careers.supreme-cuisine-llc-dba-saravanaa-bhavan.com
SWEETGREEN INC	CA	LOS ANGELES	72	Hospitality	https://careers.sweetgreen.com
SYSCO CORPORATION	TX	HOUSTON	72	Hospitality	https://careers.sysco-corporation.com
T & Z GROUP INC DBA DISTRICT KITCHEN	MA	MALDEN	72	Hospitality	https://careers.t-z-group-inc-dba-district-kitchen.com
T ROCK INC D B A HAPPY LEMON	CA	NEWARK	72	Hospitality	https://careers.t-rock-inc-d-b-a-happy-lemon.com
TACO BELL CORP	KY	LOUISVILLE	72	Hospitality	https://careers.taco-bell.com
TACO EMPIRE LLC	LA	NEW ORLEANS	72	Hospitality	https://careers.taco-empire.com
TACOMBI HOLDING NA LLC	NY	NEW YORK	72	Hospitality	https://careers.tacombi-holding-na.com
TAHRA SPICES LLC	CA	SAN JOSE	72	Hospitality	https://careers.tahra-spices.com
TAICHANG INC	NC	CHARLOTTE	72	Hospitality	https://careers.taichang.com
TANDOORI TASTE OF INDIA DARLEN LTD	CT	DARIEN	72	Hospitality	https://careers.tandoori-taste-of-india-darlen.com
TEN ONE TEA HOUSE LLC	RI	PROVIDENCE	72	Hospitality	https://careers.ten-one-tea-house.com
THE INN AT LITTLE WASHINGTON  D/B/A INN AT LW LLC	VA	WASHINGTON	72	Hospitality	https://careers.the-inn-at-little-washington-dba-inn-at-lw.com
THE MARTIN BROWER COMPANY LLC	IL	DES PLAINES	72	Hospitality	https://careers.the-martin-brower-company.com
THE MERCER I LLC DBA THE MERCER HOTEL	NY	NEW YORK	72	Hospitality	https://careers.the-mercer-i-llc-dba-the-mercer-hotel.com
THE WENDY S COMPANY	OH	DUBLIN	72	Hospitality	https://careers.the-wendy-s.com
TOTAL TENNIS SAUGERTIES NY LLC	NY	SAUGERTIES	72	Hospitality	https://careers.total-tennis-saugerties-ny.com
TRICE COFFEE INC DBA ABOUT TIME COFFEE	NY	NEW YORK	72	Hospitality	https://careers.trice-coffee-inc-dba-about-time-coffee.com
TWIN FARMS OPERATIONS LLC	VT	BARNARD	72	Hospitality	https://careers.twin-farms-operations.com
US SOUTH HOSPITALITY INC DBA HOLIDAY INN AND BEST WESTERN	GA	ROSWELL	72	Hospitality	https://careers.us-south-hospitality-inc-dba-holiday-inn-and-best-western.com
VEDOM INC D/B/A DAIRY QUEEN OF ELIZABETH CITY	NC	ELIZABETH CITY	72	Hospitality	https://careers.vedom-inc-dba-dairy-queen-of-elizabeth-city.com
VENETIAN LAS VEGAS GAMING LLC	NV	LAS VEGAS	72	Hospitality	https://careers.venetian-las-vegas-gaming.com
VILLA DITRAPANO INC	WV	CHARLESTON	72	Hospitality	https://careers.villa-ditrapano.com
VIP LABOR SOLUTION INC	NY	STATEN ISLAND	72	Hospitality	https://careers.vip-labor-solution.com
WANDER.COM INC	TX	AUSTIN	72	Hospitality	https://careers.wandercom.com
WHISK IT, LLC	FL	MIAMI	72	Hospitality	https://careers.whisk-it.com
WYNDHAM HOTEL GROUP LLC	NJ	PARSIPPANY	72	Hospitality	https://careers.wyndham-hotel-group.com
WYNDHAM VACATION OWNERSHIP INC	FL	ORLANDO	72	Hospitality	https://careers.wyndham-vacation-ownership.com
WYNN LAS VEGAS LLC			72	Hospitality	https://careers.wynn-las-vegas.com
WYNN RESORTS LIMITED	NV	LAS VEGAS	72	Hospitality	https://careers.wynn-resorts-limited.com
XING LONG INVESTMENT LLC	WA	SEATTLE	72	Hospitality	https://careers.xing-long-investment.com
YALAI INC	MA	BURLINGTON	72	Hospitality	https://careers.yalai.com
YING DYNASTY INC	MA	SOUTH DARTMOUTH	72	Hospitality	https://careers.ying-dynasty.com
YUM CONNECT LLC	KY	LOUISVILLE	72	Hospitality	https://careers.yum-connect.com
YUM RESTAURANT SERVICES GROUP LLC	KY	LOUISVILLE	72	Hospitality	https://careers.yum-restaurant-services-group.com
YUM RESTAURANTS INTERNATIONAL INC	KY	LOUISVILLE	72	Hospitality	https://careers.yum-restaurants.com
ZUME INC	CA	CAMARILLO	72	Hospitality	https://careers.zume.com
