employer	state	city	naics	category	careers_url
BATH & BODY WORKS LOGISTICS SERVICES LLC	OH	COLUMBUS	44	Retail & E-commerce	https://careers.bath-body-works-logistics-services.com
BATTERIES PLUS LLC			44	Retail & E-commerce	https://careers.batteries-plus.com
BAY SPEED AEROKIT LLC	NJ	LINDEN	44	Retail & E-commerce	https://careers.bay-speed-aerokit.com
BCRR RX INC DBA MID COUNTY PHARMACY	TX	NEDERLAND	44	Retail & E-commerce	https://careers.bcrr-rx-inc-dba-mid-county-pharmacy.com
BEAR CREEK FIREARMS LLC	TX	KELLER	45	Retail & E-commerce	https://careers.bear-creek-firearms.com
BED BATH BEYOND INC	NJ	UNION	44	Retail & E-commerce	https://careers.bed-bath-beyond.com
BELK INC	NC	CHARLOTTE	45	Retail & E-commerce	https://careers.belk.com
BENAK INC DBA BUTTERFLY PHARMACY	FL	TAMPA	44	Retail & E-commerce	https://careers.benak-inc-dba-butterfly-pharmacy.com
BENISUN LLC	NY	NEW YORK	44	Retail & E-commerce	https://careers.benisun.com
BENZER FL 9 LLC DBA NEW CARE PHARMACY	FL	TAMPA	44	Retail & E-commerce	https://careers.benzer-fl-9-llc-dba-new-care-pharmacy.com
BERGEN AVE DRUGS INC	NJ	JERSEY CITY	44	Retail & E-commerce	https://careers.bergen-ave-drugs.com
BEST BUY CO INC			44	Retail & E-commerce	https://careers.best-buy.com
BEST CHOICE PRODUCTS INC	CA	TUSTIN	45	Retail & E-commerce	https://careers.best-choice-products.com
BEST LEAD INC DOING BUSINESS AS NEW SAIGON INTERNATIONAL MARKET	NC	WILMINGTON	44	Retail & E-commerce	https://careers.best-lead-inc-doing-business-as-new-saigon-international-market.com
BESTINC LLC	NY	GRAND ISLAND	44	Retail & E-commerce	https://careers.bestinc.com
BEVERLY RUG INC	CA	TUSTIN	44	Retail & E-commerce	https://careers.beverly-rug.com
BIG LOTS MANAGEMENT LLC	OH	COLUMBUS	45	Retail & E-commerce	https://careers.big-lots-management.com
BIGDATE SOLUTIONS INC	TX	IRVING	45	Retail & E-commerce	https://careers.bigdate.com
BILLSTRA PHARMACY LLC	NJ	PATERSON	44	Retail & E-commerce	https://careers.billstra-pharmacy.com
BITMAIN DEVELOPMENT INC	TX	HOUSTON	44	Retail & E-commerce	https://careers.bitmain-development.com
BJRX PHARMACY LTC INC	CA	STOCKTON	44	Retail & E-commerce	https://careers.bjrx-pharmacy-ltc.com
BJS WHOLESALE CLUB INC	MA	MARLBOROUGH	44	Retail & E-commerce	https://careers.bjs-wholesale-club.com
BLACK RIFLE COFFEE COMPANY LLC	UT	SALT LAKE CITY	44	Retail & E-commerce	https://careers.black-rifle-coffee-company.com
BLOOM NUTRITION LLC	CA	VENICE	44	Retail & E-commerce	https://careers.bloom-nutrition.com
BLOOMINGDALE S LLC	GA	DULUTH	45	Retail & E-commerce	https://careers.bloomingdale-s.com
BLOOMINGDALES COM LLC	GA	DULUTH	45	Retail & E-commerce	https://careers.bloomingdales-com.com
BLST OPERATING COMPANY LLC			45	Retail & E-commerce	https://careers.blst-operating-company.com
BLUDIAGNOSTICS LLC	VA	ARLINGTON	45	Retail & E-commerce	https://careers.bludiagnostics.com
BLUE NILE INC	WA	BELLEVUE	44	Retail & E-commerce	https://careers.blue-nile.com
BLUEMERCURY INC	GA	JOHNS CREEK	44	Retail & E-commerce	https://careers.bluemercury.com
BNHA HEALTH GROUP INC DBA SAINT JOHNS PLAZA PHARMACY	CA	SANTA MONICA	44	Retail & E-commerce	https://careers.bnha-health-group-inc-dba-saint-johns-plaza-pharmacy.com
BOBS DISCOUNT FURNITURE LLC	CT	MANCHESTER	44	Retail & E-commerce	https://careers.bobs-discount-furniture.com
BOP LLC	VA	ARLINGTON	45	Retail & E-commerce	https://careers.bop.com
BOXED LLC	NY	NEW YORK	44	Retail & E-commerce	https://careers.boxed.com
BOXY CHARM INC	FL	HOLLYWOOD	45	Retail & E-commerce	https://careers.boxy-charm.com
BREAK VENTURES LLC	CA	LOS ANGELES	45	Retail & E-commerce	https://careers.break-ventures.com
BREVARD PHARMACY LLC DBA COMMUNITY DISCOUNT PHARMACY			44	Retail & E-commerce	https://careers.brevard-pharmacy-llc-dba-community-discount-pharmacy.com
BRIDGEPORT CHEMISTS INC DBA HANCOCK PHARMACY			44	Retail & E-commerce	https://careers.bridgeport-chemists-inc-dba-hancock-pharmacy.com
BRISTOL FARMS	CA	CARSON	44	Retail & E-commerce	https://careers.bristol-farms.com
BROADWAY DISCOUNT PHARMACY LLC	FL	BARTOW	44	Retail & E-commerce	https://careers.broadway-discount-pharmacy.com
BROWNSVILLE PHARMACY 1 LLC	TX	BROWNSVILLE	44	Retail & E-commerce	https://careers.brownsville-pharmacy-1.com
BSN SPORTS LLC	TX	DALLAS	45	Retail & E-commerce	https://careers.bsn-sports.com
BSW CHILI INC DBA BSW	NJ	SOUTH HACKENSACK	44	Retail & E-commerce	https://careers.bsw-chili-inc-dba-bsw.com
BUDDERFLY INC	CT	SHELTON	44	Retail & E-commerce	https://careers.budderfly.com
BUFFBUNNY LLC	TX	SUGAR LAND	45	Retail & E-commerce	https://careers.buffbunny.com
BURLINGTON COAT FACTORY WAREHOUSE CORPORATION	NJ	BURLINGTON	44	Retail & E-commerce	https://careers.burlington-coat-factory-warehouse-corporation.com
BUTCHERBOX OPCO LLC	MA	PEABODY	44	Retail & E-commerce	https://careers.butcherbox-opco.com
BUYU INTERNATIONAL TRADING INC	NY	JERICHO	45	Retail & E-commerce	https://careers.buyu-international-trading.com
C AND M 2020 INC	NY	NEW YORK	45	Retail & E-commerce	https://careers.c-and-m-2020.com
CAASTLE INC	NY	NEW YORK	45	Retail & E-commerce	https://careers.caastle.com
CAC AUTO GROUP ATLANTA LLC			44	Retail & E-commerce	https://careers.cac-auto-group-atlanta.com
CAC AUTO GROUP LLC	IN	LAFAYETTE	44	Retail & E-commerce	https://careers.cac-auto-group.com
CADDY DADDY INC	CA	NAPA	44	Retail & E-commerce	https://careers.caddy-daddy.com
CALROY HEALTH SCIENCES LLC	AZ	SCOTTSDALE	44	Retail & E-commerce	https://careers.calroy-health-sciences.com
CAPSULE CORPORATION	NY	NEW YORK	44	Retail & E-commerce	https://careers.capsule-corporation.com
CAREMARK LLC	RI	WOONSOCKET	44	Retail & E-commerce	https://careers.caremark.com
CARENOW PHARMACY II LLC DBA CARENOW PHARMACY	FL	MOUNT DORA	44	Retail & E-commerce	https://careers.carenow-pharmacy-ii-llc-dba-carenow-pharmacy.com
CARHARTT RETAIL LLC	MI	DEARBORN	44	Retail & E-commerce	https://careers.carhartt-retail.com
CARMAX BUSINESS SERVICES LLC	GA	KENNESAW	44	Retail & E-commerce	https://careers.carmax-business-services.com
CARMAX ENTERPRISE SERVICES LLC CES			44	Retail & E-commerce	https://careers.carmax-enterprise-services-llc-ces.com
CARPARTS COM INC	CA	TORRANCE	44	Retail & E-commerce	https://careers.carparts-com.com
CARS COM	IL	CHICAGO	44	Retail & E-commerce	https://careers.cars-com.com
CARVANA LLC	AZ	TEMPE	44	Retail & E-commerce	https://careers.carvana.com
CARVANA LOGISTICS LLC	AZ	TEMPE	44	Retail & E-commerce	https://careers.carvana-logistics.com
CASEYS RETAIL COMPANY	IA	ANKENY	44	Retail & E-commerce	https://careers.caseys-retail.com
CASUAL STYLE INC	IL	AURORA	44	Retail & E-commerce	https://careers.casual-style.com
CHARISMA CREATIONS INC.	NY	BROOKLYN	45	Retail & E-commerce	https://careers.charisma-creations.com
CHEWY INC	FL	DANIA	45	Retail & E-commerce	https://careers.chewy.com
CHICAGO FOOD CORPORATION	IL	NILES	44	Retail & E-commerce	https://careers.chicago-food-corporation.com
CHICOS FAS INC	FL	FORT MYERS	44	Retail & E-commerce	https://careers.chicos-fas.com
CHRISLCO INTERNATIONAL LLC	CA	MOUNTAIN VIEW	45	Retail & E-commerce	https://careers.chrislco-international.com
CINCINNATI ASIA MARKET INC	OH	CINCINNATI	44	Retail & E-commerce	https://careers.cincinnati-asia-market.com
CIRCLE K STORES INC	AZ	TEMPE	44	Retail & E-commerce	https://careers.circle-k-stores.com
CO MGMT LLC	TX	DALLAS	44	Retail & E-commerce	https://careers.co-mgmt.com
COBORNS INC	MN	SAINT CLOUD	44	Retail & E-commerce	https://careers.coborns.com
COGNISTIC LLC	PA	PITTSBURGH	45	Retail & E-commerce	https://careers.cognistic.com
COLUMBIA CHEMISTS LLC DBA FELDMANS MEDICAL CENTER PHARMACY	MD	COLUMBIA	44	Retail & E-commerce	https://careers.columbia-chemists-llc-dba-feldmans-medical-center-pharmacy.com
COMOTO HOLDINGS INC	PA	PHILADELPHIA	44	Retail & E-commerce	https://careers.comoto.com
COMPASS HEALTH BRANDS CORP	OH	CLEVELAND	44	Retail & E-commerce	https://careers.compass-health-brands.com
CONN APPLIANCES INC DBA CONNS			44	Retail & E-commerce	https://careers.conn-appliances-inc-dba-conns.com
CONSERVATION X LABS INC	DC	WASHINGTON	44	Retail & E-commerce	https://careers.conservation-x-labs.com
CONTEXTLOGIC INC DBA WISH	CA	SAN FRANCISCO	45	Retail & E-commerce	https://careers.contextlogic-inc-dba-wish.com
CONTINENTAL DISTRIBUTION LLC	CA	COMPTON	44	Retail & E-commerce	https://careers.continental-distribution.com
COPART INC			44	Retail & E-commerce	https://careers.copart.com
CORNERSTONE SHARED SVCS LLC	OH	WEST CHESTER	45	Retail & E-commerce	https://careers.cornerstone-shared-svcs.com
COSMIC CONNECTIONS LLC	OR	ASHLAND	44	Retail & E-commerce	https://careers.cosmic-connections.com
COSTCO WHOLESALE CORPORATION			45	Retail & E-commerce	https://careers.costco-wholesale-corporation.com
COTY US LLC	NY	NEW YORK	44	Retail & E-commerce	https://careers.coty-us.com
COUPANG GLOBAL LLC			45	Retail & E-commerce	https://careers.coupang-global.com
CREATIVE MANAGEMENT INC DBA GILL ENERGY	NJ	MATAWAN	44	Retail & E-commerce	https://careers.creative-management-inc-dba-gill-energy.com
CROCS INC	CO	BROOMFIELD	45	Retail & E-commerce	https://careers.crocs.com
CROSSING MEDIA INC	CA	LOS ANGELES	45	Retail & E-commerce	https://careers.crossing-media.com
CROWN AWARDS INC	NY	HAWTHORNE	45	Retail & E-commerce	https://careers.crown-awards.com
CRYSTAL CITY PHARMACY LLC	TX	CRYSTAL CITY	44	Retail & E-commerce	https://careers.crystal-city-pharmacy.com
CS INTERNATIONAL GROUP INC	KY	MCKEE	45	Retail & E-commerce	https://careers.cs-international.com
CURATED INC	CA	SAN FRANCISCO	45	Retail & E-commerce	https://careers.curated.com
CUSTOM CHROME USA LLC	CA	MORGAN HILL	44	Retail & E-commerce	https://careers.custom-chrome-usa.com
CUTS CLOTHING INC	CA	CULVER CITY	45	Retail & E-commerce	https://careers.cuts-clothing.com
CVS RX SERVICES INC			44	Retail & E-commerce	https://careers.cvs-rx.com
DAIMAY NORTH AMERICA AUTOMOTIVE INC	MI	REDFORD	44	Retail & E-commerce	https://careers.daimay-north-america-automotive.com
DATADOG INC	NY	NEW YORK	44	Retail & E-commerce	https://careers.datadog.com
DC INTERNATIONAL GROUP INC	TX	CARROLLTON	45	Retail & E-commerce	https://careers.dc-international.com
DECKERS OUTDOOR CORPORATION	CA	GOLETA	44	Retail & E-commerce	https://careers.deckers-outdoor-corporation.com
DELL USA L P			45	Retail & E-commerce	https://careers.dell-usa-l-p.com
DESIGNER BRANDS INC F/K/A DSW INC	OH	COLUMBUS	44	Retail & E-commerce	https://careers.designer-brands-inc-fka-dsw.com
DEWEYVILLE OIL COMPANY  INC	TX	BEAUMONT	44	Retail & E-commerce	https://careers.deweyville-oil.com
DHARAJ BROS LLC DBA CARRICK PHARMACY	PA	PITTSBURGH	44	Retail & E-commerce	https://careers.dharaj-bros-llc-dba-carrick-pharmacy.com
DICKS SPORTING GOODS INC	PA	CORAOPOLIS	45	Retail & E-commerce	https://careers.dicks-sporting-goods.com
DIGITAL ASSETS INC DBA ANA LUISA	NY	BROOKLYN	44	Retail & E-commerce	https://careers.digital-assets-inc-dba-ana-luisa.com
DILLARD STORE SERVICES INC	AR	LITTLE ROCK	45	Retail & E-commerce	https://careers.dillard-store.com
DIRECT HOLDINGS AMERICAS LLC	VA	FAIRFAX	44	Retail & E-commerce	https://careers.direct-holdings-americas.com
DISCO TECHNOLOGY INC	CA	SAN FRANCISCO	45	Retail & E-commerce	https://careers.disco.com
DISCOUNT ZONE MANAGEMENT INC	LA	METAIRIE	44	Retail & E-commerce	https://careers.discount-zone-management.com
DOLCE AND GABBANA USA INC	NY	NEW YORK	44	Retail & E-commerce	https://careers.dolce-and-gabbana.com
DORMIFY INC	NY	NEW YORK	45	Retail & E-commerce	https://careers.dormify.com
DOWAGIAC PHARMACY INC	MI	DOWAGIAC	44	Retail & E-commerce	https://careers.dowagiac-pharmacy.com
DRIM COMMERCE LLC	GA	DULUTH	45	Retail & E-commerce	https://careers.drim-commerce.com
DYNAMITE DECORATORS INC D B A ESTEX HOME FASHIONS	NY	NEW YORK	44	Retail & E-commerce	https://careers.dynamite-decorators-inc-d-b-a-estex-home-fashions.com
EARTH WALL PRODUCTS LLC	GA	SMYRNA	44	Retail & E-commerce	https://careers.earth-wall-products.com
EAST MEMPHIS INVESTMENTS LLC	TN	MEMPHIS	44	Retail & E-commerce	https://careers.east-memphis-investments.com
EBATES PERF MKTNG INC DBA RAKUTEN REWARDS	CA	SAN MATEO	45	Retail & E-commerce	https://careers.ebates-perf-mktng-inc-dba-rakuten-rewards.com
EBAY COMMERCE INC	CA	SAN JOSE	45	Retail & E-commerce	https://careers.ebay-commerce.com
EBAY INC	CA	SAN JOSE	45	Retail & E-commerce	https://careers.ebay.com
EBAY PAYMENTS LLC	CA	SAN JOSE	45	Retail & E-commerce	https://careers.ebay-payments.com
ECOATM LLC	CA	SAN DIEGO	45	Retail & E-commerce	https://careers.ecoatm.com
EFFY CO INC	NY	NEW YORK	44	Retail & E-commerce	https://careers.effy.com
EK OM INC	CA	SOUTH GATE	44	Retail & E-commerce	https://careers.ek-om.com
ELEMENTAL TECHNOLOGIES LLC	VA	ARLINGTON	45	Retail & E-commerce	https://careers.elemental-technologies.com
EMINENT INC DBA REVOLVE CLOTHING	CA	CERRITOS	44	Retail & E-commerce	https://careers.eminent-inc-dba-revolve-clothing.com
ENERGYNET SERVICES LLC	TX	AMARILLO	45	Retail & E-commerce	https://careers.energynet-services.com
ER DEVELOPMENT INTERNATIONAL INC	PA	WEST CHESTER	45	Retail & E-commerce	https://careers.er-development.com
ESALON COM LLC	CA	EL SEGUNDO	45	Retail & E-commerce	https://careers.esalon-com.com
ETEKCITY CORPORATION	CA	ANAHEIM	45	Retail & E-commerce	https://careers.etekcity-corporation.com
ETSY INC			45	Retail & E-commerce	https://careers.etsy.com
EVER TRUST CORPORATION	MP	SAIPAN	44	Retail & E-commerce	https://careers.ever-trust-corporation.com
EVERLANE INC	CA	SAN FRANCISCO	44	Retail & E-commerce	https://careers.everlane.com
EVERYMARKET INC	MO	O FALLON	45	Retail & E-commerce	https://careers.everymarket.com
EX BOOK RECYCLE INC	IL	MONTGOMERY	45	Retail & E-commerce	https://careers.ex-book-recycle.com
EXPLORING MUSIC INC	CA	SAN JOSE	45	Retail & E-commerce	https://careers.exploring-music.com
EXPRESS LLC	OH	COLUMBUS	44	Retail & E-commerce	https://careers.express.com
FA CO BO HY LLC	CO	BOULDER	44	Retail & E-commerce	https://careers.fa-co-bo-hy.com
FABRIC.COM	VA	ARLINGTON	45	Retail & E-commerce	https://careers.fabriccom.com
FANATICS RETAIL GROUP FULFILLMENT LLC D/B/A FANATICS			45	Retail & E-commerce	https://careers.fanatics-retail-group-fulfillment-llc-dba-fanatics.com
FANCY VALLEY LLC	CA	SAN LEANDRO	45	Retail & E-commerce	https://careers.fancy-valley.com
FARMASI US LLC	FL	MIAMI	44	Retail & E-commerce	https://careers.farmasi-us.com
FELICIFIC INC	NY	JAMAICA	45	Retail & E-commerce	https://careers.felicific.com
FERGUS MCCAFFREY INC	NY	NEW YORK	45	Retail & E-commerce	https://careers.fergus-mccaffrey.com
FEYA TECH	CA	EL MONTE	45	Retail & E-commerce	https://careers.feya-tech.com
FH TECH INC	PR	GUAYNABO	44	Retail & E-commerce	https://careers.fh-tech.com
FIESTA LIFECARE PHARMACY  3 LLC DBA GALVESTON SPECIALTY PHARMACY	TX	GALVESTON	44	Retail & E-commerce	https://careers.fiesta-lifecare-pharmacy-3-llc-dba-galveston-specialty-pharmacy.com
FINANZ INC DBA DIORS JEWELERS	GA	LAWRENCEVILLE	44	Retail & E-commerce	https://careers.finanz-inc-dba-diors-jewelers.com
FINE EMERALD INC	NY	NEW YORK	44	Retail & E-commerce	https://careers.fine-emerald.com
FIVE BELOW INC			45	Retail & E-commerce	https://careers.five-below.com
FLEETPRIDE INC	TX	IRVING	44	Retail & E-commerce	https://careers.fleetpride.com
FLIGHT CLUB NEW YORK LLC	NY	NEW YORK	45	Retail & E-commerce	https://careers.flight-club-new-york.com
FOOT LOCKER CORPORATE SERVICES INC	NY	NEW YORK	45	Retail & E-commerce	https://careers.foot-locker-corporate.com
FORIX LLC	OR	BEAVERTON	45	Retail & E-commerce	https://careers.forix.com
FORKLIFT ACADEMY INC	CA	PACOIMA	44	Retail & E-commerce	https://careers.forklift-academy.com
FRAGRANCEX COM INC	NY	HAUPPAUGE	44	Retail & E-commerce	https://careers.fragrancex-com.com
FREEOSK INC	IL	CHICAGO	45	Retail & E-commerce	https://careers.freeosk.com
FREIXENET MIONETTO USA INC	NY	WHITE PLAINS	44	Retail & E-commerce	https://careers.freixenet-mionetto.com
FRESH DIRECT LLC	NY	BRONX	44	Retail & E-commerce	https://careers.fresh-direct.com
FRESH INTERNATIONAL SCHAUMBURG CORP	IL	SCHAUMBURG	44	Retail & E-commerce	https://careers.fresh-international-schaumburg.com
FRIEDMAN BENDA LLC DBA FRIEDMAN BENDA	NY	NEW YORK	45	Retail & E-commerce	https://careers.friedman-benda-llc-dba-friedman-benda.com
FUJIKURA AUTOMOTIVE AMERICA LLC	SC	DUNCAN	44	Retail & E-commerce	https://careers.fujikura-automotive-america.com
FULLBEAUTY BRANDS MANAGEMENT SERVICES LLC	IN	INDIANAPOLIS	45	Retail & E-commerce	https://careers.fullbeauty-brands-management-services.com
FY INTERNATIONAL LLC	NH	SALEM	45	Retail & E-commerce	https://careers.fy-international.com
G COURSE LLC	AL	BIRMINGHAM	44	Retail & E-commerce	https://careers.g-course.com
GAATU INC	CA	MILPITAS	45	Retail & E-commerce	https://careers.gaatu.com
GANESHA INTERNATIONAL INC	CA	SHERMAN OAKS	45	Retail & E-commerce	https://careers.ganesha.com
GASTON PHARMACY LLC	NC	GASTONIA	44	Retail & E-commerce	https://careers.gaston-pharmacy.com
GETAROUND INC	CA	SAN FRANCISCO	44	Retail & E-commerce	https://careers.getaround.com
GIANT EAGLE INC	PA	PITTSBURGH	44	Retail & E-commerce	https://careers.giant-eagle.com
GLOBALTRONICS INC	NC	CHARLOTTE	45	Retail & E-commerce	https://careers.globaltronics.com
GOBRANDS INC DBA GOPUFF	FL	FORT LAUDERDALE	45	Retail & E-commerce	https://careers.gobrands-inc-dba-gopuff.com
